0.020000	1	1	1	0	1546.16130	1524.74509	1529.02883
0.040000	1	1	1	0	1546.16033	1524.74301	1529.02902
0.060000	1	1	1	0	1546.15819	1524.74301	1529.02693
0.079999	1	1	1	0	1546.16422	1524.74207	1529.02712
0.100000	1	1	1	0	1546.15314	1524.74112	1529.02902
0.119999	1	1	1	0	1546.15606	1524.74301	1529.02503
0.139999	1	1	1	0	1546.16111	1524.74207	1529.02902
0.159999	1	1	1	0	1546.15761	1524.74301	1529.02883
0.179998	1	1	1	0	1546.16636	1524.74301	1529.02484
0.199998	1	1	1	0	1546.16266	1524.74188	1529.02883
0.219998	1	1	1	0	1546.16694	1524.74396	1529.02503
0.239998	1	1	1	0	1546.15819	1524.74112	1529.02294
0.259998	1	1	1	0	1546.16694	1524.74301	1529.02693
0.279997	1	1	1	0	1546.14731	1524.74301	1529.02693
0.299997	1	1	1	0	1546.16636	1524.74301	1529.02712
0.319997	1	1	1	0	1546.15314	1524.74131	1529.02883
0.339997	1	1	1	0	1546.15819	1524.74301	1529.02503
0.359997	1	1	1	0	1546.16325	1524.74301	1529.02693
0.379996	1	1	1	0	1546.16480	1524.74112	1529.02693
0.399996	1	1	1	0	1546.16694	1524.74188	1529.02693
0.419996	1	1	1	0	1546.15819	1524.74301	1529.02712
0.439996	1	1	1	0	1546.16266	1524.74207	1529.02883
0.459996	1	1	1	0	1546.17355	1524.74396	1529.02503
0.479995	1	1	1	0	1546.16791	1524.74396	1529.02313
0.499995	1	1	1	0	1546.16480	1524.74396	1529.02693
0.519995	1	1	1	0	1546.16480	1524.74207	1529.03073
0.539995	1	1	1	0	1546.16033	1524.74207	1529.02712
0.559995	1	1	1	0	1546.16266	1524.74188	1529.02503
0.579994	1	1	1	0	1546.15819	1524.74509	1529.02693
0.599994	1	1	1	0	1546.16033	1524.74377	1529.02503
0.619994	1	1	1	0	1546.15372	1524.74396	1529.02883
0.639994	1	1	1	0	1546.15975	1524.74301	1529.02693
0.659994	1	1	1	0	1546.16188	1524.74396	1529.02503
0.679993	1	1	1	0	1546.15605	1524.74320	1529.02883
0.699993	1	1	1	0	1546.15528	1524.74188	1529.02693
0.719993	1	1	1	0	1546.17355	1524.74301	1529.02883
0.739993	1	1	1	0	1546.16266	1524.74301	1529.02503
0.759993	1	1	1	0	1546.15975	1524.74471	1529.02503
0.779992	1	1	1	0	1546.16188	1524.74396	1529.02693
0.799992	1	1	1	0	1546.15372	1524.74301	1529.02712
0.819992	1	1	1	0	1546.16266	1524.74471	1529.02693
0.839992	1	1	1	0	1546.16480	1524.74660	1529.02693
0.859992	1	1	1	0	1546.16033	1524.74301	1529.02503
0.879992	1	1	1	0	1546.16636	1524.74301	1529.02712
0.899991	1	1	1	0	1546.15975	1524.74471	1529.02503
0.919991	1	1	1	0	1546.16266	1524.74377	1529.02712
0.939991	1	1	1	0	1546.15819	1524.74301	1529.02693
0.959991	1	1	1	0	1546.15975	1524.74112	1529.02503
0.979990	1	1	1	0	1546.16480	1524.73923	1529.02693
0.999990	1	1	1	0	1546.15761	1524.74301	1529.02712
1.019990	1	1	1	0	1546.17141	1524.74037	1529.02712
1.039990	1	1	1	0	1546.16636	1524.74585	1529.02503
1.059990	1	1	1	0	1546.15372	1524.74207	1529.02883
1.079989	1	1	1	0	1546.16188	1524.74037	1529.02484
1.099989	1	1	1	0	1546.16188	1524.74396	1529.02693
1.119989	1	1	1	0	1546.15819	1524.74301	1529.02503
1.139989	1	1	1	0	1546.16480	1524.74301	1529.02693
1.159989	1	1	1	0	1546.15314	1524.74471	1529.02693
1.179988	1	1	1	0	1546.16422	1524.74301	1529.02313
1.199988	1	1	1	0	1546.16422	1524.74112	1529.02693
1.219988	1	1	1	0	1546.16422	1524.74377	1529.02693
1.239988	1	1	1	0	1546.16033	1524.73999	1529.02883
1.259988	1	1	1	0	1546.16791	1524.74188	1529.02294
1.279987	1	1	1	0	1546.16266	1524.74188	1529.02503
1.299987	1	1	1	0	1546.17083	1524.74585	1529.02883
1.319987	1	1	1	0	1546.15605	1524.74377	1529.02503
1.339987	1	1	1	0	1546.15605	1524.74471	1529.02693
1.359987	1	1	1	0	1546.15819	1524.74301	1529.02693
1.379986	1	1	1	0	1546.15683	1524.74188	1529.02503
1.399986	1	1	1	0	1546.16422	1524.74112	1529.02503
1.419986	1	1	1	0	1546.16188	1524.74112	1529.02883
1.439986	1	1	1	0	1546.15819	1524.74207	1529.02503
1.459986	1	1	1	0	1546.17141	1524.74112	1529.02693
1.479985	1	1	1	0	1546.16422	1524.74188	1529.02712
1.499985	1	1	1	0	1546.16480	1524.74396	1529.02693
1.519985	1	1	1	0	1546.16033	1524.74207	1529.02712
1.539985	1	1	1	0	1546.15819	1524.74301	1529.02484
1.559985	1	1	1	0	1546.16266	1524.74396	1529.02503
1.579984	1	1	1	0	1546.15819	1524.74320	1529.02503
1.599984	1	1	1	0	1546.16266	1524.74207	1529.02693
1.619984	1	1	1	0	1546.16422	1524.74301	1529.02313
1.639984	1	1	1	0	1546.15605	1524.74207	1529.02712
1.659984	1	1	1	0	1546.16033	1524.74188	1529.02503
1.679983	1	1	1	0	1546.16927	1524.74396	1529.02883
1.699983	1	1	1	0	1546.16188	1524.74207	1529.02693
1.719983	1	1	1	0	1546.16188	1524.74207	1529.02503
1.739983	1	1	1	0	1546.15819	1524.74396	1529.02693
1.759983	1	1	1	0	1546.16188	1524.74471	1529.02883
1.779982	1	1	1	0	1546.16188	1524.74301	1529.02503
1.799982	1	1	1	0	1546.16422	1524.74207	1529.02503
1.819982	1	1	1	0	1546.16266	1524.74207	1529.02883
1.839982	1	1	1	0	1546.16422	1524.74301	1529.02294
1.859982	1	1	1	0	1546.16422	1524.74301	1529.02693
1.879981	1	1	1	0	1546.16188	1524.74471	1529.02902
1.899981	1	1	1	0	1546.15256	1524.74301	1529.02693
1.919981	1	1	1	0	1546.15761	1524.74112	1529.02503
1.939981	1	1	1	0	1546.16480	1524.74471	1529.02484
1.959980	1	1	1	0	1546.16188	1524.74377	1529.02522
1.979980	1	1	1	0	1546.16538	1524.74301	1529.02693
1.999980	1	1	1	0	1546.15761	1524.74471	1529.02693
2.019980	1	1	1	0	1546.15819	1524.74188	1529.02503
2.039980	1	1	1	0	1546.16266	1524.74301	1529.03073
