0.020000	1	1	1	0	1546.15772	1524.73859	1529.02514
0.040000	1	1	1	0	1546.15772	1524.74123	1529.02894
0.059999	1	1	1	0	1546.16647	1524.73670	1529.02514
0.079999	1	1	1	0	1546.16705	1524.74123	1529.02514
0.099999	1	1	1	0	1546.16044	1524.73670	1529.02723
0.119999	1	1	1	0	1546.16880	1524.73859	1529.02514
0.139999	1	1	1	0	1546.15986	1524.74123	1529.02704
0.159998	1	1	1	0	1546.16433	1524.73556	1529.02514
0.179998	1	1	1	0	1546.16647	1524.73859	1529.02704
0.199998	1	1	1	0	1546.16647	1524.73821	1529.02704
0.219998	1	1	1	0	1546.16278	1524.73934	1529.02895
0.239998	1	1	1	0	1546.15170	1524.73821	1529.02724
0.259998	1	1	1	0	1546.15384	1524.73821	1529.02895
0.279997	1	1	1	0	1546.16492	1524.73934	1529.02704
0.299997	1	1	1	0	1546.16278	1524.73859	1529.02704
0.319997	1	1	1	0	1546.15539	1524.73746	1529.02514
0.339997	1	1	1	0	1546.15831	1524.73859	1529.02704
0.359997	1	1	1	0	1546.15831	1524.73859	1529.02305
0.379996	1	1	1	0	1546.15986	1524.73859	1529.02514
0.399996	1	1	1	0	1546.15986	1524.73934	1529.02305
0.419996	1	1	1	0	1546.15831	1524.74048	1529.02495
0.439996	1	1	1	0	1546.16433	1524.73746	1529.02704
0.459996	1	1	1	0	1546.16492	1524.73859	1529.02514
0.479995	1	1	1	0	1546.16492	1524.73934	1529.02495
0.499995	1	1	1	0	1546.16492	1524.73859	1529.02895
0.519995	1	1	1	0	1546.16278	1524.73746	1529.02704
0.539995	1	1	1	0	1546.16492	1524.73821	1529.02704
0.559994	1	1	1	0	1546.15539	1524.73632	1529.02495
0.579994	1	1	1	0	1546.16880	1524.73746	1529.02514
0.599994	1	1	1	0	1546.15539	1524.73934	1529.02514
0.619994	1	1	1	0	1546.16647	1524.73934	1529.02704
0.639994	1	1	1	0	1546.16200	1524.73934	1529.02324
0.659993	1	1	1	0	1546.16200	1524.73934	1529.02724
0.679993	1	1	1	0	1546.16122	1524.74123	1529.02514
0.699993	1	1	1	0	1546.15831	1524.73746	1529.02895
0.719993	1	1	1	0	1546.16705	1524.73934	1529.02895
0.739993	1	1	1	0	1546.16433	1524.73821	1529.02514
0.759992	1	1	1	0	1546.16705	1524.73556	1529.02514
