time,raw_wavelength_shift,moving_average,butterworth,savitzky_golay,median
0.02,0.006013799999891489,0.0006477999998878659,0.005999345167493792,0.005536177622287238,0.0
0.039999,-0.0005962000000181433,0.0006477999998878659,0.003104823340067423,0.0019144293705244744,0.0001837999998315354
0.059999,0.001733799999783514,0.0006477999998878659,0.0006966653918328479,-0.0004143118882320336,0.0001837999998315354
0.079999,0.0001837999998315354,-0.0002082000001337292,-0.0008689564230353166,-0.0016401860141206873,0.0001837999998315354
0.099999,-0.004096200000049066,-0.0010622000001603738,-0.0014519057899210115,-0.0019533328672798863,0.0001837999998315354
0.119999,0.001733799999783514,-0.001956200000131503,-0.001164138213393358,-0.0015438923078480234,-0.002736200000072131
0.139998,-0.004866200000151366,-0.00044020000013915704,-0.0003416832428256789,0.0004295575756094144,-0.002736200000072131
0.159998,-0.002736200000072131,0.0011537999998381566,0.0005473253928063311,0.0011639631700285653,0.001733799999783514
0.179998,0.007763799999793264,0.0014657999998689774,0.0010447045501739399,0.0014005132865734708,0.003293799999937619
0.199998,0.0038737999998375017,0.001309799999853567,0.0008556874049129374,0.0008241263401715159,0.003293799999937619
0.219998,0.003293799999937619,0.00041579999983696323,-4.8137183021961264e-05,-0.0002525636365121367,0.003293799999937619
0.239997,-0.0056462000002284185,-0.0022662000001673734,-0.0014307566976534622,-0.001363799067785467,-0.0056462000002284185
0.259997,-0.00720620000015515,-0.0034702000001743728,-0.002902588098488152,-0.002849510023493058,-0.0056462000002284185
0.279997,-0.0056462000002284185,-0.00525820000020758,-0.0040827578106742346,-0.004757062471032341,-0.0056462000002284185
0.299997,-0.0021462000001974957,-0.004248200000165525,-0.004731239140002749,-0.005524778088768048,-0.0056462000002284185
0.319997,-0.0056462000002284185,-0.003936200000180179,-0.004798830990285929,-0.005118717482709198,-0.0056462000002284185
0.339997,-0.0005962000000181433,-0.003936200000180179,-0.004396506343304007,-0.003671701165670633,-0.0056462000002284185
0.359996,-0.0056462000002284185,-0.003314200000158962,-0.0037215858081513825,-0.002747645221605595,-0.0056462000002284185
0.379996,-0.0056462000002284185,-0.0024202000001423583,-0.0029802524006515775,-0.0026637524477147465,-0.0011762000001453998
0.399996,0.0009637999999085878,-0.00253620000016781,-0.0023280455455632477,-0.002600768764717829,-0.0011762000001453998
0.419996,-0.0011762000001453998,-0.0020702000001620036,-0.0018352258677682858,-0.001852167366121225,-0.0011762000001453998
0.439996,-0.0011762000001453998,-0.0010602000001199486,-0.0014811767851591038,-0.0014274121213550452,-0.0011762000001453998
0.459995,-0.0033162000001993874,-0.001216200000135359,-0.0011806523464096795,-0.0013271324010375321,-0.0011762000001453998
0.479995,-0.0005962000000181433,-0.0011002000001099077,-0.0008340719220448889,-0.0011999062938178148,-0.0005962000000181433
0.499995,0.0001837999998315354,-0.0015282000001207053,-0.0003811450515969343,-0.0010774354313635964,-0.0005962000000181433
0.519995,-0.0005962000000181433,0.00022179999987201882,0.00016512645615142184,0.00045881165486913575,-0.0005962000000181433
0.539994,-0.0033162000001993874,0.0011157999998431477,0.000718168101054401,0.0015091379951915826,0.0001837999998315354
0.559994,0.005433799999764233,0.0016217999998389132,0.0011525143562298135,0.0012025645686051158,0.0027137999998103624
0.579994,0.0038737999998375017,0.0011937999998281156,0.0013594552312077579,0.00048361351964124207,0.0027137999998103624
0.599994,0.0027137999998103624,0.00088379999983772,0.0012952044207623467,0.0010230074590460666,0.0027137999998103624
