time,raw_wavelength_shift,moving_average,butterworth,savitzky_golay,median
0.02,0.0033134999998765124,7.549999995717371e-05,0.003324573250591936,0.002795038461437626,0.0
0.039999,0.0012134999999489082,7.549999995717371e-05,0.0018511910441738448,0.000661681818124702,0.0
0.059999,-0.002776499999981752,7.549999995717371e-05,0.0006464831371623363,-0.00046391258744643733,-0.0006865000000289001
0.079999,-0.0006865000000289001,-0.00030450000003838794,-0.00011511332227324786,-0.0008115116550379106,-0.0006865000000289001
0.099999,-0.0006865000000289001,-0.00030450000003838794,-0.00040987896477251776,-0.0006108822844118375,-0.0006865000000289001
0.119999,0.0014134999998987041,0.0004934999999477441,-0.0003486582197702965,-9.179137533032651e-05,0.0012134999999489082
0.139999,0.0012134999999489082,0.0008734999999433057,-0.00010741753700491285,0.000418698135149764,0.0012134999999489082
0.159998,0.0012134999999489082,0.00045549999995273536,0.00015514320013728197,0.000664152680602057,0.0012134999999489082
0.179998,0.0012134999999489082,0.0004154999999627762,0.0003516755019525511,0.00037746270392092053,0.0012134999999489082
0.199998,-0.002776499999981752,3.5499999967214535e-05,0.00047196656999501336,0.000243779720243668,0.0012134999999489082
0.219998,0.0012134999999489082,3.5499999967214535e-05,0.0005494304283768034,4.259090906407121e-05,0.0012134999999489082
0.239998,-0.0006865000000289001,3.5499999967214535e-05,0.0006166832421370309,0.00017694988341613747,0.0012134999999489082
0.259997,0.0012134999999489082,0.0008334999999533466,0.0006782313098318627,0.0005920780885355927,0.0012134999999489082
0.279997,0.0012134999999489082,0.0008354999999482971,0.000711941733502193,0.0009457843822318591,0.0012134999999489082
0.299997,0.0012134999999489082,0.0012174999999388092,0.0006917150385156557,0.0012821247085609523,0.0012134999999489082
0.319997,0.0012234999999236607,0.0008394999999381981,0.0006128179905212599,0.0006393508157912595,0.0012134999999489082
0.339997,0.0012234999999236607,0.0004614999999375868,0.0005021128359067541,0.0005084417248787766,0.0012134999999489082
0.359996,-0.0006765000000541477,8.349999993697565e-05,0.0004055642802637113,0.0003107494171847353,-0.0006765000000541477
0.379996,-0.0006765000000541477,8.349999993697565e-05,0.00035963456610315215,4.6040792476623996e-05,-0.0006765000000541477
0.399996,-0.0006765000000541477,8.349999993697565e-05,0.0003643274631524663,-0.00020176806532986734,-0.0006765000000541477
0.419996,0.0012234999999236607,8.349999993697565e-05,0.00037648249428575244,0.0005803764568036139,-0.0006765000000541477
0.439996,0.0012234999999236607,0.0004634999999325373,0.0003303592039047246,0.0007179055943321497,0.0012234999999236607
0.459996,-0.0006765000000541477,0.0012234999999236607,0.00017568206429396905,0.0005459708624064438,0.0012234999999236607
