time,raw_wavelength_shift,moving_average,butterworth,savitzky_golay,median
0.02,0.0020403999999416556,-0.00019360000010237854,0.002044987654018494,0.0008712391607863422,0.0
0.039999,-0.0015596000000641652,-0.00019360000010237854,0.001100636733230645,8.970069920492395e-05,-0.0006096000001889479
0.059999,-0.0009896000001390348,-0.00019360000010237854,0.0002608884522442669,-0.00040622004673841283,-0.0006096000001889479
0.079999,-0.0006096000001889479,-0.0005716000001029897,-0.0004054779232747943,-0.0006841337996585929,-0.0006096000001889479
0.099999,0.00015039999993859965,-0.00045760000011796365,-0.0008835694456697601,-0.0008116512821705406,-0.0006096000001889479
0.119999,0.00015039999993859965,-0.0005716000001029897,-0.0011950556249175329,-0.0008563832168891779,-0.0006096000001889479
0.139999,-0.0009896000001390348,-0.0007976000000780914,-0.0013664038513032655,-0.0008530032634859576,-0.0009896000001390348
0.159998,-0.0015596000000641652,-0.0011756000000787026,-0.001407259683977099,-0.0013105790210480872,-0.0015596000000641652
0.179998,-0.0017396000000644563,-0.0015536000000793138,-0.0013125143660189147,-0.0014913249417993065,-0.0017396000000644563
0.199998,-0.0017396000000644563,-0.0014776000000892963,-0.0010834070643198112,-0.0014468261073237792,-0.0017396000000644563
0.219998,-0.0017396000000644563,-0.0009476000001086504,-0.0007504550102565076,-0.0010200195805348169,-0.0017396000000644563
0.239998,-0.0006096000001889479,-0.00041960000012295493,-0.0003802910558476838,-0.000338108158623586,-0.0006096000001889479
0.259997,0.0010903999998390645,0.00010839999986274051,-5.857611940959679e-05,4.618088564499816e-05,0.0009003999998640211
0.279997,0.0009003999998640211,0.0004863999998633517,0.00014373775494759116,0.0005452251746965735,0.0009003999998640211
0.299997,0.0009003999998640211,0.0004103999998733343,0.00020200167200041603,0.0003431505826212418,0.0009003999998640211
0.319997,0.00015039999993859965,0.00022239999989324133,0.00014824774656286915,1.9071328540284903e-05,0.00015039999993859965
0.339997,-0.0009896000001390348,-0.00045760000011796365,5.309270653570394e-05,-0.00011470489522202203,0.00015039999993859965
0.359996,0.00015039999993859965,-0.00045760000011796365,-1.1530201712644815e-05,-0.00019966993017394435,0.00015039999993859965
