time,raw_wavelength_shift,moving_average,butterworth,savitzky_golay,median
0.02,-0.0008056999997734238,0.0007803000002695626,-0.0008033100110271674,0.0004926916086075651,0.0
0.039999,0.002974300000232688,0.0007803000002695626,-0.00023893907830363723,0.0006967475527175466,0.00032430000032945827
0.06,0.00032430000032945827,0.0007803000002695626,0.00019690766783134206,0.0007310132870080701,0.00032430000032945827
0.079999,0.00032430000032945827,0.0007803000002695626,0.0004271187968290228,0.0006339736599712306,0.00032430000032945827
0.099999,0.0010843000002296321,-0.00012769999971169456,0.00044712967838472854,0.0004441135200991236,0.00032430000032945827
0.119999,-0.0008056999997734238,2.430000026834023e-05,0.00031277969870481596,0.00019991771588384337,0.00032430000032945827
0.139999,-0.0015656999996735976,-0.0002016999997522362,0.00010506827563117255,-0.0003838351978808516,-0.0008056999997734238
0.159998,0.0010843000002296321,-0.0002016999997522362,-0.00010656008975124925,-3.1341025387285803e-05,-0.0008056999997734238
0.179998,-0.0008056999997734238,-0.00035369999973227094,-0.0002847834307880602,-0.00044756480160325606,-0.0008056999997734238
0.199998,0.0010843000002296321,2.430000026834023e-05,-0.0004241406342640472,-0.0004036487176835676,0.00032430000032945827
0.219998,-0.0015656999996735976,-0.0007316999997328821,-0.0005375941535240319,-0.0003202221442497923,-0.0008056999997734238
0.239998,0.00032430000032945827,-0.00035369999973227094,-0.000641386976318842,-0.0004567023307325554,0.00032430000032945827
0.259997,-0.0026956999997764797,-0.0008836999997129169,-0.0007451180179475357,-0.0006570986011194926,-0.0015656999996735976
0.279997,0.0010843000002296321,-0.0007316999997328821,-0.0008476157582652501,-0.0009872850813123963,-0.0008056999997734238
0.299997,-0.0015656999996735976,-0.0009576999997534585,-0.000936697468198276,-0.001110128904169374,-0.0008056999997734238
0.319997,-0.0008056999997734238,-0.0009576999997534585,-0.0009922306280896096,-0.0008670286710887697,-0.0008056999997734238
0.339997,-0.0008056999997734238,-0.0009576999997534585,-0.0009928383700199778,-0.0009346510487169102,-0.0008056999997734238
0.359997,-0.0026956999997764797,-0.0008056999997734238,-0.0009245970848217453,-0.0008660263400894994,-0.0008056999997734238
0.379996,0.0010843000002296321,-0.0008056999997734238,-0.0007876361864947856,-0.0009185671326386216,-0.0008056999997734238
0.399996,-0.0008056999997734238,-0.0008056999997734238,-0.0005974265870167614,-0.0006405951046767436,-0.0008056999997734238
0.419996,-0.0008056999997734238,-4.969999977220141e-05,-0.0003811991485288989,-0.00044674895083027575,-0.0008056999997734238
0.439996,-0.0008056999997734238,-0.0004276999997728126,-0.00017197261885409546,-0.00015870699278573117,-0.0008056999997734238
0.459996,0.0010843000002296321,-4.969999977220141e-05,-1.3757104729246289e-06,0.00022823939418012738,-0.0008056999997734238
0.479995,-0.0008056999997734238,0.000176300000248375,0.00010861994211661574,7.348414943876536e-05,0.00032430000032945827
0.499995,0.0010843000002296321,0.0004023000002689514,0.00015314800645450634,0.0001985657345214953,0.00032430000032945827
0.519995,0.00032430000032945827,2.430000026834023e-05,0.00014694072488401745,0.0001427848487473504,0.00032430000032945827
0.539995,0.00032430000032945827,2.430000026834023e-05,0.00011839240315917233,-0.00010425477828443227,0.00032430000032945827
0.559994,-0.0008056999997734238,-0.00012769999971169456,9.585534972528208e-05,-1.0431934438763884e-05,0.00032430000032945827
0.579994,-0.0008056999997734238,-0.00012769999971169456,9.260324051929035e-05,0.0001300342660294897,0.00032430000032945827
0.599994,0.00032430000032945827,0.00021230000029390795,0.00010016838925591681,0.00017364731964267284,0.00032430000032945827
0.619994,0.00032430000032945827,0.00021230000029390795,9.610355203798481e-05,0.00023294801894788495,0.00032430000032945827
0.639994,0.0020243000003574707,0.00043830000031448436,6.22413132610032e-05,9.856573456567736e-05,0.00032430000032945827
0.659993,-0.0008056999997734238,6.030000031387317e-05,6.517286281594755e-07,1.0197436214843907e-05,0.00032430000032945827
0.679993,0.00032430000032945827,-0.00016569999970670324,-6.505134507384214e-05,1.4300000313940194e-05,-0.0008056999997734238
0.699993,-0.0015656999996735976,-0.0005056999997123057,-0.00010480626047637208,-0.00036576992979017275,-0.0008056999997734238
0.719993,-0.0008056999997734238,-0.00012769999971169456,-0.00010272341608135848,-0.0002078911419135436,0.00032430000032945827
